"","cpid","crop.name","crop.category","cropid","variable","value"
"4851","KACHCHH","Bajra","CEREALS",102,"v14",1
"4852","KACHCHH","wheat","CEREALS",103,"v14",1
"4853","KACHCHH","Mug","PULSES",201,"v14",1
"4854","KACHCHH","Math","PULSES",202,"v14",1
"4856","KACHCHH","Aranda","OILSEEDS",301,"v14",1
"4857","KACHCHH","Tal (sesame)","OILSEEDS",302,"v14",1
"4858","KACHCHH","groundnut(mungfali)","OILSEEDS",303,"v14",1
"4859","KACHCHH","Raydo (Mustard)","OILSEEDS",304,"v14",1
"4861","KACHCHH","kapas(cotton)","FIBRE",401,"v14",1
"4865","KACHCHH","RIGAN (Brinjal)","VEGETABLE",601,"v14",1
"4866","KACHCHH","Marcha (Mirchi)","VEGETABLE",602,"v14",1
"4867","KACHCHH","Tameta(Tomato)","VEGETABLE",603,"v14",1
"4868","KACHCHH","muli(raddish)","VEGETABLE",604,"v14",1
"4869","KACHCHH","Dhana (Dhaniya)","VEGETABLE",605,"v14",1
"4870","KACHCHH","Dudhi(Louki)","VEGETABLE",606,"v14",1
"4871","KACHCHH","Dungli (Onion)","VEGETABLE",607,"v14",1
"4876","KACHCHH","Sovin (Gouvar)","OTHERS",701,"v14",1
"4877","KACHCHH","Isabgol","OTHERS",702,"v14",1
"4878","DEVAS","Jowar","CEREALS",101,"v14",1
"4879","DEVAS","Makka(maize)","CEREALS",102,"v14",1
"4880","DEVAS","Dhan(paddy)","CEREALS",103,"v14",1
"4881","DEVAS","Rajgara","CEREALS",104,"v14",1
"4882","DEVAS","Bajra","CEREALS",105,"v14",1
"4883","DEVAS","Genhu(wheat)","CEREALS",104,"v14",1
"4884","DEVAS","Tuar","PULSES",201,"v14",1
"4885","DEVAS","Chana","PULSES",202,"v14",1
"4886","DEVAS","Chawla","PULSES",203,"v14",1
"4887","DEVAS","Urad","PULSES",204,"v14",1
"4888","DEVAS","Mung","PULSES",205,"v14",1
"4889","DEVAS","Soyabean","OILSEEDS",301,"v14",1
"4890","DEVAS","Mungfali(groundnut)","OILSEEDS",302,"v14",1
"4891","DEVAS","Tillee(sesame)","OILSEEDS",303,"v14",1
"4892","DEVAS","Kapas(cotton)","FIBRE",401,"v14",1
"4893","DEVAS","Aam(mango)","FRUIT",501,"v14",1
"4894","DEVAS","Nariyal(cocunut)","FRUIT",502,"v14",1
"4895","DEVAS","Jam","FRUIT",503,"v14",1
"4896","DEVAS","Jamun","FRUIT",504,"v14",1
"4897","DEVAS","Papita","FRUIT",505,"v14",1
"4898","DEVAS","Tarbuj","FRUIT",506,"v14",1
"4899","DEVAS","Kharbuj","FRUIT",507,"v14",1
"4900","DEVAS","Amrood","FRUIT",508,"v14",1
"4901","DEVAS","Sitafal","FRUIT",509,"v14",1
"4902","DEVAS","Anar","FRUIT",510,"v14",1
"4903","DEVAS","Temru","FRUIT",511,"v14",1
"4904","DEVAS","Khajur(dates)","FRUIT",512,"v14",1
"4905","DEVAS","Billa","FRUIT",513,"v14",1
"4906","DEVAS","Bair(Indian apple)","FRUIT",514,"v14",1
"4907","DEVAS","Mahua","FRUIT",515,"v14",1
"4908","DEVAS","Imali(tamarind)","FRUIT",516,"v14",1
"4910","DEVAS","Awla(gooseberry)","FRUIT",518,"v14",1
"4911","DEVAS","Badam","FRUIT",519,"v14",1
"4912","DEVAS","Chiku","FRUIT",520,"v14",1
"4914","DEVAS","Nimbu(lemon)","FRUIT",522,"v14",1
"4917","DEVAS","Bhindi(okra)","VEGETABLE",601,"v14",1
"4918","DEVAS","Karela(bitter gourd)","VEGETABLE",602,"v14",1
"4919","DEVAS","Kakadi","VEGETABLE",603,"v14",1
"4920","DEVAS","Baingan(brinjal)","VEGETABLE",604,"v14",1
"4921","DEVAS","Gobhi(cauliflower)","VEGETABLE",605,"v14",1
"4922","DEVAS","Tamatar(tomato)","VEGETABLE",606,"v14",1
"4923","DEVAS","Gajar(carrot)","VEGETABLE",607,"v14",1
"4924","DEVAS","Muli(raddish)","VEGETABLE",608,"v14",1
"4925","DEVAS","Palak(spinach)","VEGETABLE",609,"v14",1
"4926","DEVAS","Maithi(fenugreek)","VEGETABLE",610,"v14",1
"4927","DEVAS","Aalu(potato)","VEGETABLE",611,"v14",1
"4928","DEVAS","Batla","VEGETABLE",612,"v14",1
"4929","DEVAS","Dhaniya(coriander)","VEGETABLE",613,"v14",1
"4930","DEVAS","Mirchi(chillies)","VEGETABLE",614,"v14",1
"4931","DEVAS","Arabi(taro)","VEGETABLE",615,"v14",1
"4932","DEVAS","Gilki","VEGETABLE",616,"v14",1
"4933","DEVAS","Gawarfali(cluster beans)","VEGETABLE",617,"v14",1
"4934","DEVAS","Loki(bottle gourd)","VEGETABLE",618,"v14",1
"4935","DEVAS","Kaddu(pumpkin)","VEGETABLE",619,"v14",1
"4936","DEVAS","Toriya (ridge gourd)","VEGETABLE",620,"v14",1
"4937","DEVAS","Tumadi","VEGETABLE",621,"v14",1
"4938","DEVAS","Jhumaki","VEGETABLE",622,"v14",1
"4939","DEVAS","Balar","VEGETABLE",624,"v14",1
"4940","DEVAS","Surjnafali","VEGETABLE",625,"v14",1
"4941","DEVAS","Haldi(turmeric)","VEGETABLE",626,"v14",1
"4942","DEVAS","Dangari","VEGETABLE",627,"v14",1
"4943","DEVAS","Amadi","VEGETABLE",628,"v14",1
"4944","DEVAS","Shakar-kand(sweet potato)","VEGETABLE",629,"v14",1
"4945","DEVAS","Soup","VEGETABLE",630,"v14",1
"4946","DEVAS","Arandi","VEGETABLE",631,"v14",1
"4947","KHANDWA","Jowar","CEREALS",101,"v14",1
"4948","KHANDWA","Maize","CEREALS",102,"v14",1
"4949","KHANDWA","Wheat","CEREALS",103,"v14",1
"4950","KHANDWA","Paddy","CEREALS",104,"v14",1
"4951","KHANDWA","Sawariya","PULSES",201,"v14",1
"4952","KHANDWA","Codu","PULSES",202,"v14",1
"4953","KHANDWA","Kutki","PULSES",203,"v14",1
"4954","KHANDWA","Badali","PULSES",204,"v14",1
"4955","KHANDWA","Gram","PULSES",205,"v14",1
"4956","KHANDWA","Tuwar","PULSES",206,"v14",1
"4957","KHANDWA","Urad","PULSES",207,"v14",1
"4958","KHANDWA","Mung","PULSES",208,"v14",1
"4959","KHANDWA","Chawala","PULSES",209,"v14",1
"4960","KHANDWA","Masoor","PULSES",210,"v14",1
"4961","KHANDWA","Soyabean","OILSEEDS",301,"v14",1
"4962","KHANDWA","mungfali (groundnut)","OILSEEDS",302,"v14",1
"4963","KHANDWA","tilli(sesame)","OILSEEDS",303,"v14",1
"4964","KHANDWA","Cotton","FIBRE",401,"v14",1
"4965","KHANDWA","Jam","FRUIT",501,"v14",1
"4966","KHANDWA","Aam(mango)","FRUIT",502,"v14",1
"4967","KHANDWA","Jamun(black plum)","FRUIT",503,"v14",1
"4968","KHANDWA","Ber (Indian apple)","FRUIT",504,"v14",1
"4969","KHANDWA","Aawala(gooseberry)","FRUIT",505,"v14",1
"4970","KHANDWA","Mahuwa","FRUIT",506,"v14",1
"4971","KHANDWA","Temru","FRUIT",507,"v14",1
"4972","KHANDWA","Nimbu(lemon)","FRUIT",508,"v14",1
"4973","KHANDWA","Sitafal(custard apple)","FRUIT",509,"v14",1
"4974","KHANDWA","Kela(banana)","FRUIT",510,"v14",1
"4975","KHANDWA","papita(pappaya)","FRUIT",511,"v14",1
"4976","KHANDWA","katal (jackfruit)","FRUIT",512,"v14",1
"4977","KHANDWA","Imali(tamarind)","FRUIT",513,"v14",1
"4978","KHANDWA","Sugarcane","FRUIT",514,"v14",1
"4979","KHANDWA","Began(brinjal)","VEGETABLE",601,"v14",1
"4980","KHANDWA","Balar","VEGETABLE",602,"v14",1
"4981","KHANDWA","Palak(spinach)","VEGETABLE",603,"v14",1
"4982","KHANDWA","Methi(fenugreek)","VEGETABLE",604,"v14",1
"4983","KHANDWA","Bhindi(okra)","VEGETABLE",605,"v14",1
"4984","KHANDWA","Karela(bitter gourd)","VEGETABLE",606,"v14",1
"4985","KHANDWA","Gawarfali(cluster beans)","VEGETABLE",607,"v14",1
"4986","KHANDWA","Kadu(pumpkin)","VEGETABLE",608,"v14",1
"4987","KHANDWA","Gilki","VEGETABLE",609,"v14",1
"4988","KHANDWA","Muttor(peas)","VEGETABLE",610,"v14",1
"4989","KHANDWA","Loki(bottle gourd)","VEGETABLE",611,"v14",1
"4990","KHANDWA","Amadi ki bhaji","VEGETABLE",612,"v14",1
"4991","KHANDWA","mirch","VEGETABLE",613,"v14",1
"4994","MAHBUBNAGAR","rice","CEREALS",101,"v14",1
"4995","MAHBUBNAGAR","Jowar","CEREALS",102,"v14",1
"4998","MAHBUBNAGAR","Tella jonna","PULSES",202,"v14",1
"4999","MAHBUBNAGAR","kandi","PULSES",203,"v14",1
"5001","MAHBUBNAGAR","Green gram ","PULSES",205,"v14",1
"5002","MAHBUBNAGAR","Horse gram","PULSES",206,"v14",1
"5003","MAHBUBNAGAR","Bebbarlu","PULSES",207,"v14",1
"5005","MAHBUBNAGAR","palli","OILSEEDS",301,"v14",1
"5007","MAHBUBNAGAR","Sunflower ","OILSEEDS",303,"v14",1
"5010","MAHBUBNAGAR","mango","FRUIT",501,"v14",1
"5011","MAHBUBNAGAR","Papaya","FRUIT",502,"v14",1
"5013","MAHBUBNAGAR","Seethaphul","FRUIT",504,"v14",1
"5015","MAHBUBNAGAR","Manga pandu","FRUIT",506,"v14",1
"5016","MAHBUBNAGAR","Ganga reni pandu","FRUIT",507,"v14",1
"5018","MAHBUBNAGAR","Sapota","FRUIT",509,"v14",1
"5021","MAHBUBNAGAR","Gongura (leafy vegetable)","VEGETABLE",603,"v14",1
"5022","MAHBUBNAGAR","mirchi","VEGETABLE",604,"v14",1
"5023","MAHBUBNAGAR","Vankaaya","VEGETABLE",605,"v14",1
"5025","MAHBUBNAGAR","Sorakaaya","VEGETABLE",607,"v14",1
"5027","MAHBUBNAGAR","Ulligadda","VEGETABLE",609,"v14",1
"5030","MALKANGIRI","Paddy","CEREALS",102,"v14",1
"5031","MALKANGIRI","Ragi","CEREALS",103,"v14",1
"5032","MALKANGIRI","sua (millets)","CEREALS",104,"v14",1
"5033","MALKANGIRI","Sweet corn","CEREALS",105,"v14",1
"5034","MALKANGIRI","Boroboti","PULSES",201,"v14",1
"5035","MALKANGIRI","dongorrani","PULSES",202,"v14",1
"5036","MALKANGIRI","Horse gram","PULSES",203,"v14",1
"5037","MALKANGIRI","Jhudungo","PULSES",204,"v14",1
"5038","MALKANGIRI","pigeon pea","PULSES",205,"v14",1
"5039","MALKANGIRI","Black gram","PULSES",206,"v14",1
"5040","MALKANGIRI","Green gram","PULSES",207,"v14",1
"5041","MALKANGIRI","Alsi","OILSEEDS",301,"v14",1
"5042","MALKANGIRI","seasame","OILSEEDS",302,"v14",1
"5055","MALKANGIRI"," yam root","VEGETABLE",601,"v14",1
"5056","MALKANGIRI","ash gourd","VEGETABLE",602,"v14",1
"5058","MALKANGIRI","Beans","VEGETABLE",604,"v14",1
"5059","MALKANGIRI","Bitter gourd","VEGETABLE",605,"v14",1
"5060","MALKANGIRI","Black beans","VEGETABLE",606,"v14",1
"5061","MALKANGIRI","Bottle gourd","VEGETABLE",607,"v14",1
"5062","MALKANGIRI","Brinjal","VEGETABLE",608,"v14",1
"5063","MALKANGIRI","Butter beans","VEGETABLE",609,"v14",1
"5064","MALKANGIRI","cabbage","VEGETABLE",610,"v14",1
"5066","MALKANGIRI","cauliflower","VEGETABLE",612,"v14",1
"5067","MALKANGIRI","Drumsticks","VEGETABLE",613,"v14",1
"5068","MALKANGIRI","Eddoe ( root vegetable)","VEGETABLE",614,"v14",1
"5069","MALKANGIRI","Evy gourd","VEGETABLE",615,"v14",1
"5070","MALKANGIRI","Kidney beans","VEGETABLE",616,"v14",1
"5072","MALKANGIRI","Lady’s finger","VEGETABLE",618,"v14",1
"5074","MALKANGIRI","pumpkin","VEGETABLE",620,"v14",1
"5075","MALKANGIRI","radish","VEGETABLE",621,"v14",1
"5076","MALKANGIRI","ridge gourd","VEGETABLE",622,"v14",1
"5077","MALKANGIRI","Snake gourd","VEGETABLE",623,"v14",1
"5079","MALKANGIRI","Tomato","VEGETABLE",625,"v14",1
"5081","MALKANGIRI","Chilli","VEGETABLE",627,"v14",1
"5084","MALKANGIRI","Ginger","VEGETABLE",630,"v14",1
"5085","MALKANGIRI","onion","VEGETABLE",631,"v14",1
"5086","MALKANGIRI","Turmeric","VEGETABLE",632,"v14",1
"5087","PALAMU","Makka(maize)","CEREALS",101,"v14",1
"5088","PALAMU"," Dhan(paddy)","CEREALS",102,"v14",1
"5089","PALAMU","Genhu(wheat)","CEREALS",103,"v14",1
"5090","PALAMU","Jo(jowar)","CEREALS",104,"v14",1
"5094","PALAMU","kodo ","CEREALS",108,"v14",1
"5095","PALAMU","jinora(Type of bajra)","CEREALS",109,"v14",1
"5096","PALAMU","Arhar","PULSES",201,"v14",1
"5097","PALAMU","Gram","PULSES",202,"v14",1
"5098","PALAMU","Masoor","PULSES",203,"v14",1
"5099","PALAMU","kurthi","PULSES",204,"v14",1
"5101","PALAMU","Urad","PULSES",206,"v14",1
"5102","PALAMU","khesari ","PULSES",207,"v14",1
"5104","PALAMU","moong","PULSES",209,"v14",1
"5105","PALAMU","Matar(peas)","PULSES",210,"v14",1
"5107","PALAMU","Tisi","OILSEEDS",302,"v14",1
"5108","PALAMU","Sarso(mustard)","OILSEEDS",303,"v14",1
"5109","PALAMU","Badam","OILSEEDS",304,"v14",1
"5110","PALAMU","Til(sesame)","OILSEEDS",305,"v14",1
"5112","PALAMU","Mahua fruit","FRUIT",501,"v14",1
"5118","PALAMU","lemon","FRUIT",507,"v14",1
"5129","PALAMU","Aadi (Ginger)","VEGETABLE",602,"v14",1
"5130","PALAMU","Tamator(tomato)","VEGETABLE",603,"v14",1
"5131","PALAMU","Aalu(potato)","VEGETABLE",604,"v14",1
"5132","PALAMU","Pyaj(onion)","VEGETABLE",605,"v14",1
"5133","PALAMU","Baigan(brinjal)","VEGETABLE",606,"v14",1
"5134","PALAMU","Mulli(raddish)","VEGETABLE",607,"v14",1
"5135","PALAMU","Mircha(chillies)","VEGETABLE",608,"v14",1
"5136","PALAMU","Bhindi (okra)","VEGETABLE",609,"v14",1
"5138","PALAMU","Loki(bottle gourd)","VEGETABLE",611,"v14",1
"5139","PALAMU","Cauliflower","VEGETABLE",612,"v14",1
"5140","PALAMU","Nenua","VEGETABLE",613,"v14",1
"5141","PALAMU","jhinga ","VEGETABLE",614,"v14",1
"5143","PALAMU","lahsun(garlic)","VEGETABLE",616,"v14",1
"5144","PALAMU","Sem ","VEGETABLE",617,"v14",1
"5152","PALAMU","palak(spinach)","VEGETABLE",625,"v14",1
"5155","PALAMU","Haldi(turmeric)","VEGETABLE",628,"v14",1
"5158","PALAMU","Sakarkand(sweet potato)","VEGETABLE",631,"v14",1
"5159","BANKURA","Paddy","CEREALS",101,"v14",1
"5160","BANKURA","Wheat","CEREALS",102,"v14",1
"5161","BANKURA","Maize","CEREALS",103,"v14",1
"5162","BANKURA","Bajra","CEREALS",104,"v14",1
"5163","BANKURA","Raher ","PULSES",201,"v14",1
"5164","BANKURA","Chola","PULSES",202,"v14",1
"5165","BANKURA","Roma  ","PULSES",203,"v14",1
"5167","BANKURA","Musur","PULSES",205,"v14",1
"5169","BANKURA","Dumur ","PULSES",207,"v14",1
"5170","BANKURA","Mustard","OILSEEDS",301,"v14",1
"5171","BANKURA","Tisi ","OILSEEDS",302,"v14",1
"5172","BANKURA","Khasla ","OILSEEDS",303,"v14",1
"5173","BANKURA","Tamarind","FRUIT",501,"v14",1
"5174","BANKURA","Mango","FRUIT",502,"v14",1
"5175","BANKURA","Jam / kut (Blackberry)","FRUIT",503,"v14",1
"5176","BANKURA","jackfruit","FRUIT",504,"v14",1
"5177","BANKURA","Bel","FRUIT",505,"v14",1
"5178","BANKURA","amra (  mango)","FRUIT",506,"v14",1
"5179","BANKURA","Date","FRUIT",507,"v14",1
"5180","BANKURA","plum","FRUIT",508,"v14",1
"5181","BANKURA","Guvava","FRUIT",509,"v14",1
"5182","BANKURA","Custard Apple ","FRUIT",510,"v14",1
"5183","BANKURA","Kul ","FRUIT",511,"v14",1
"5184","BANKURA","Coconut","FRUIT",512,"v14",1
"5189","BANKURA","Water Melon","FRUIT",517,"v14",1
"5190","BANKURA","Suger Cane","FRUIT",518,"v14",1
"5191","BANKURA","Potato","VEGETABLE",601,"v14",1
"5192","BANKURA","Green Onion","VEGETABLE",602,"v14",1
"5193","BANKURA","Brinjal","VEGETABLE",603,"v14",1
"5194","BANKURA","Raddish","VEGETABLE",604,"v14",1
"5195","BANKURA","lau(bottle Gourd)","VEGETABLE",605,"v14",1
"5196","BANKURA","note Shak  (Leafy vegetable)","VEGETABLE",606,"v14",1
"5197","BANKURA","Malhan (French Beans)","VEGETABLE",607,"v14",1
"5198","BANKURA","Munga ( Drumstick)","VEGETABLE",608,"v14",1
"5199","BANKURA","Pepe (Papaya)","VEGETABLE",609,"v14",1
"5200","BANKURA","Saru/Alti (root vegetable)","VEGETABLE",610,"v14",1
"5201","BANKURA","Lady's Finger","VEGETABLE",611,"v14",1
"5202","BANKURA","Jhinga","VEGETABLE",612,"v14",1
"5203","BANKURA","Karla (Bitter Gourd )","VEGETABLE",613,"v14",1
"5204","BANKURA","Barbati","VEGETABLE",614,"v14",1
"5205","BANKURA","Kalmi Shak  (Leafy vegetable)","VEGETABLE",615,"v14",1
"5206","BANKURA","Kundri","VEGETABLE",616,"v14",1
"5207","BANKURA","Oll Kaphi  (root vegetable)","VEGETABLE",617,"v14",1
"5208","BANKURA","Kham Alu  (root vegetable)","VEGETABLE",618,"v14",1
"5211","BANKURA","Palang Shak  (Leafy vegetable)","VEGETABLE",621,"v14",1
"5212","BANKURA","Purui / pui  (Leafy vegetable)","VEGETABLE",622,"v14",1
"5213","BANKURA","Tomato","VEGETABLE",623,"v14",1
"5214","BANKURA","Sim","VEGETABLE",624,"v14",1
"5217","BANKURA","Kulathi shak  (Leafy vegetable)","VEGETABLE",627,"v14",1
"5218","BANKURA","Hincha shak (Leafy vegetable)","VEGETABLE",628,"v14",1
"5219","BANKURA","Cauliflower","VEGETABLE",629,"v14",1
"5220","BANKURA","cabbage","VEGETABLE",630,"v14",1
"5221","BANKURA","pumpkin","VEGETABLE",631,"v14",1
"5222","BANKURA","Shosha (Cucumber)","VEGETABLE",632,"v14",1
"5223","KACHCHH","Jowar","CEREALS",101,"v15",1
"5224","KACHCHH","Bajra","CEREALS",102,"v15",1
"5225","KACHCHH","wheat","CEREALS",103,"v15",1
"5226","KACHCHH","Mug","PULSES",201,"v15",1
"5227","KACHCHH","Math","PULSES",202,"v15",1
"5229","KACHCHH","Aranda","OILSEEDS",301,"v15",1
"5230","KACHCHH","Tal (sesame)","OILSEEDS",302,"v15",1
"5231","KACHCHH","groundnut(mungfali)","OILSEEDS",303,"v15",1
"5232","KACHCHH","Raydo (Mustard)","OILSEEDS",304,"v15",1
"5234","KACHCHH","kapas(cotton)","FIBRE",401,"v15",1
"5235","KACHCHH","Dadam (pomergranate)","FRUIT",501,"v15",1
"5236","KACHCHH","Apple Bor","FRUIT",502,"v15",1
"5237","KACHCHH","Papiya(pappaya)","FRUIT",503,"v15",1
"5238","KACHCHH","RIGAN (Brinjal)","VEGETABLE",601,"v15",1
"5239","KACHCHH","Marcha (Mirchi)","VEGETABLE",602,"v15",1
"5240","KACHCHH","Tameta(Tomato)","VEGETABLE",603,"v15",1
"5241","KACHCHH","muli(raddish)","VEGETABLE",604,"v15",1
"5242","KACHCHH","Dhana (Dhaniya)","VEGETABLE",605,"v15",1
"5243","KACHCHH","Dudhi(Louki)","VEGETABLE",606,"v15",1
"5244","KACHCHH","Dungli (Onion)","VEGETABLE",607,"v15",1
"5245","KACHCHH","bhinda(okra)","VEGETABLE",608,"v15",1
"5246","KACHCHH","Flavar ","VEGETABLE",609,"v15",1
"5247","KACHCHH","gobi(cauliflower)","VEGETABLE",610,"v15",1
"5248","KACHCHH","gajar(carrot)","VEGETABLE",611,"v15",1
"5249","KACHCHH","Sovin (Gouvar)","OTHERS",701,"v15",1
"5250","KACHCHH","Isabgol","OTHERS",702,"v15",1
"5251","DEVAS","Jowar","CEREALS",101,"v15",1
"5252","DEVAS","Makka(maize)","CEREALS",102,"v15",1
"5253","DEVAS","Dhan(paddy)","CEREALS",103,"v15",1
"5254","DEVAS","Rajgara","CEREALS",104,"v15",1
"5255","DEVAS","Bajra","CEREALS",105,"v15",1
"5256","DEVAS","Genhu(wheat)","CEREALS",104,"v15",1
"5257","DEVAS","Tuar","PULSES",201,"v15",1
"5258","DEVAS","Chana","PULSES",202,"v15",1
"5259","DEVAS","Chawla","PULSES",203,"v15",1
"5260","DEVAS","Urad","PULSES",204,"v15",1
"5261","DEVAS","Mung","PULSES",205,"v15",1
"5262","DEVAS","Soyabean","OILSEEDS",301,"v15",1
"5263","DEVAS","Mungfali(groundnut)","OILSEEDS",302,"v15",1
"5264","DEVAS","Tillee(sesame)","OILSEEDS",303,"v15",1
"5265","DEVAS","Kapas(cotton)","FIBRE",401,"v15",1
"5266","DEVAS","Aam(mango)","FRUIT",501,"v15",1
"5267","DEVAS","Nariyal(cocunut)","FRUIT",502,"v15",1
"5268","DEVAS","Jam","FRUIT",503,"v15",1
"5269","DEVAS","Jamun","FRUIT",504,"v15",1
"5270","DEVAS","Papita","FRUIT",505,"v15",1
"5271","DEVAS","Tarbuj","FRUIT",506,"v15",1
"5272","DEVAS","Kharbuj","FRUIT",507,"v15",1
"5273","DEVAS","Amrood","FRUIT",508,"v15",1
"5274","DEVAS","Sitafal","FRUIT",509,"v15",1
"5275","DEVAS","Anar","FRUIT",510,"v15",1
"5276","DEVAS","Temru","FRUIT",511,"v15",1
"5277","DEVAS","Khajur(dates)","FRUIT",512,"v15",1
"5278","DEVAS","Billa","FRUIT",513,"v15",1
"5279","DEVAS","Bair(Indian apple)","FRUIT",514,"v15",1
"5280","DEVAS","Mahua","FRUIT",515,"v15",1
"5281","DEVAS","Imali(tamarind)","FRUIT",516,"v15",1
"5282","DEVAS","Kaila","FRUIT",517,"v15",1
"5283","DEVAS","Awla(gooseberry)","FRUIT",518,"v15",1
"5286","DEVAS","Karunda","FRUIT",521,"v15",1
"5287","DEVAS","Nimbu(lemon)","FRUIT",522,"v15",1
"5288","DEVAS","Narangi","FRUIT",523,"v15",1
"5289","DEVAS","Katar","FRUIT",524,"v15",1
"5290","DEVAS","Bhindi(okra)","VEGETABLE",601,"v15",1
"5291","DEVAS","Karela(bitter gourd)","VEGETABLE",602,"v15",1
"5292","DEVAS","Kakadi","VEGETABLE",603,"v15",1
"5293","DEVAS","Baingan(brinjal)","VEGETABLE",604,"v15",1
"5294","DEVAS","Gobhi(cauliflower)","VEGETABLE",605,"v15",1
"5295","DEVAS","Tamatar(tomato)","VEGETABLE",606,"v15",1
"5296","DEVAS","Gajar(carrot)","VEGETABLE",607,"v15",1
"5297","DEVAS","Muli(raddish)","VEGETABLE",608,"v15",1
"5298","DEVAS","Palak(spinach)","VEGETABLE",609,"v15",1
"5299","DEVAS","Maithi(fenugreek)","VEGETABLE",610,"v15",1
"5300","DEVAS","Aalu(potato)","VEGETABLE",611,"v15",1
"5301","DEVAS","Batla","VEGETABLE",612,"v15",1
"5302","DEVAS","Dhaniya(coriander)","VEGETABLE",613,"v15",1
"5303","DEVAS","Mirchi(chillies)","VEGETABLE",614,"v15",1
"5304","DEVAS","Arabi(taro)","VEGETABLE",615,"v15",1
"5305","DEVAS","Gilki","VEGETABLE",616,"v15",1
"5306","DEVAS","Gawarfali(cluster beans)","VEGETABLE",617,"v15",1
"5307","DEVAS","Loki(bottle gourd)","VEGETABLE",618,"v15",1
"5308","DEVAS","Kaddu(pumpkin)","VEGETABLE",619,"v15",1
"5309","DEVAS","Toriya (ridge gourd)","VEGETABLE",620,"v15",1
"5310","DEVAS","Tumadi","VEGETABLE",621,"v15",1
"5311","DEVAS","Jhumaki","VEGETABLE",622,"v15",1
"5312","DEVAS","Balar","VEGETABLE",624,"v15",1
"5313","DEVAS","Surjnafali","VEGETABLE",625,"v15",1
"5314","DEVAS","Haldi(turmeric)","VEGETABLE",626,"v15",1
"5315","DEVAS","Dangari","VEGETABLE",627,"v15",1
"5316","DEVAS","Amadi","VEGETABLE",628,"v15",1
"5318","DEVAS","Soup","VEGETABLE",630,"v15",1
"5319","DEVAS","Arandi","VEGETABLE",631,"v15",1
"5320","KHANDWA","Jowar","CEREALS",101,"v15",1
"5321","KHANDWA","Maize","CEREALS",102,"v15",1
"5322","KHANDWA","Wheat","CEREALS",103,"v15",1
"5323","KHANDWA","Paddy","CEREALS",104,"v15",1
"5324","KHANDWA","Sawariya","PULSES",201,"v15",1
"5325","KHANDWA","Codu","PULSES",202,"v15",1
"5326","KHANDWA","Kutki","PULSES",203,"v15",1
"5327","KHANDWA","Badali","PULSES",204,"v15",1
"5328","KHANDWA","Gram","PULSES",205,"v15",1
"5329","KHANDWA","Tuwar","PULSES",206,"v15",1
"5330","KHANDWA","Urad","PULSES",207,"v15",1
"5331","KHANDWA","Mung","PULSES",208,"v15",1
"5332","KHANDWA","Chawala","PULSES",209,"v15",1
"5333","KHANDWA","Masoor","PULSES",210,"v15",1
"5334","KHANDWA","Soyabean","OILSEEDS",301,"v15",1
"5335","KHANDWA","mungfali (groundnut)","OILSEEDS",302,"v15",1
"5336","KHANDWA","tilli(sesame)","OILSEEDS",303,"v15",1
"5337","KHANDWA","Cotton","FIBRE",401,"v15",1
"5338","KHANDWA","Jam","FRUIT",501,"v15",1
"5339","KHANDWA","Aam(mango)","FRUIT",502,"v15",1
"5340","KHANDWA","Jamun(black plum)","FRUIT",503,"v15",1
"5341","KHANDWA","Ber (Indian apple)","FRUIT",504,"v15",1
"5342","KHANDWA","Aawala(gooseberry)","FRUIT",505,"v15",1
"5343","KHANDWA","Mahuwa","FRUIT",506,"v15",1
"5344","KHANDWA","Temru","FRUIT",507,"v15",1
